Time,X,Y,Z,Mach,Temp
847.68,0,-0.030137,0.99955,11.96,227.21
848.18,0,-0.030202,0.99954,11.968,227.24
848.68,0,-0.030267,0.99954,11.976,227.27
849.18,0,-0.030332,0.99954,11.984,227.3
849.68,0,-0.030397,0.99954,11.992,227.33
850.18,0,-0.030462,0.99954,12,227.36
850.68,0,-0.030528,0.99953,12.008,227.39
851.18,0,-0.030593,0.99953,12.016,227.42
851.68,0,-0.030658,0.99953,12.024,227.45
852.18,0,-0.030723,0.99953,12.032,227.48
852.68,0,-0.030788,0.99953,12.04,227.51
853.18,0,-0.030853,0.99952,12.048,227.51
853.68,0,-0.030918,0.99952,12.056,227.54
854.18,0,-0.030983,0.99952,12.064,227.57
854.68,0,-0.031048,0.99952,12.072,227.6
855.18,0,-0.031112,0.99952,12.08,227.63
855.68,0,-0.031176,0.99951,12.088,227.63
856.18,0,-0.03124,0.99951,12.096,227.66
856.68,0,-0.031304,0.99951,12.104,227.69
857.18,0,-0.031367,0.99951,12.112,227.72
857.68,0,-0.03143,0.99951,12.12,227.72
858.18,0,-0.031493,0.9995,12.128,227.75
858.68,0,-0.031556,0.9995,12.136,227.78
859.18,0,-0.031618,0.9995,12.143,227.78
859.68,0,-0.03168,0.9995,12.151,227.81
860.18,0,-0.031741,0.9995,12.159,227.84
860.68,0,-0.031802,0.99949,12.167,227.84
861.18,0,-0.031862,0.99949,12.175,227.87
861.68,0,-0.031922,0.99949,12.183,227.9
862.18,0,-0.031982,0.99949,12.191,227.9
862.68,0,-0.032041,0.99949,12.199,227.93
863.18,0,-0.032099,0.99948,12.207,227.96
863.68,0,-0.032157,0.99948,12.215,227.96
864.18,0,-0.032215,0.99948,12.223,227.99
864.68,0,-0.032271,0.99948,12.231,227.99
865.18,0,-0.032328,0.99948,12.239,228.02
865.68,0,-0.032383,0.99948,12.247,228.02
866.18,0,-0.032438,0.99947,12.255,228.05
866.68,0,-0.032493,0.99947,12.263,228.05
867.18,0,-0.032546,0.99947,12.271,228.08
867.68,0,-0.032599,0.99947,12.279,228.08
868.18,0,-0.032652,0.99947,12.287,228.11
868.68,0,-0.032703,0.99947,12.295,228.11
869.18,0,-0.032754,0.99946,12.303,228.14
869.68,0,-0.032804,0.99946,12.311,228.14
870.18,0,-0.032853,0.99946,12.319,228.17
870.68,0,-0.032902,0.99946,12.327,228.17
871.18,0,-0.03295,0.99946,12.335,228.2
871.68,0,-0.032997,0.99946,12.343,228.2
872.18,0,-0.033043,0.99945,12.351,228.2
872.68,0,-0.033088,0.99945,12.359,228.23
873.18,0,-0.033132,0.99945,12.367,228.23
873.68,0,-0.033176,0.99945,12.375,228.23
874.18,0,-0.033218,0.99945,12.383,228.26
874.68,0,-0.03326,0.99945,12.391,228.26
875.18,0,-0.033301,0.99945,12.399,228.29
875.68,0,-0.03334,0.99944,12.407,228.29
876.18,0,-0.033379,0.99944,12.415,228.29
876.68,0,-0.033417,0.99944,12.423,228.32
877.18,0,-0.033454,0.99944,12.431,228.32
877.68,0,-0.03349,0.99944,12.439,228.32
878.18,0,-0.033525,0.99944,12.447,228.32
878.68,0,-0.033559,0.99944,12.455,228.35
879.18,0,-0.033592,0.99944,12.463,228.35
879.68,0,-0.033624,0.99943,12.471,228.35
880.18,0,-0.033655,0.99943,12.479,228.38
880.68,0,-0.033684,0.99943,12.486,228.38
881.18,0,-0.033713,0.99943,12.494,228.38
881.68,0,-0.033741,0.99943,12.502,228.38
882.18,0,-0.033768,0.99943,12.51,228.41
882.68,0,-0.033793,0.99943,12.518,228.41
883.18,0,-0.033818,0.99943,12.526,228.41
883.68,0,-0.033841,0.99943,12.534,228.41
884.18,0,-0.033863,0.99943,12.542,228.44
884.68,0,-0.033885,0.99943,12.55,228.44
885.18,0,-0.033905,0.99943,12.558,228.44
885.68,0,-0.033924,0.99942,12.566,228.44
886.18,0,-0.033942,0.99942,12.574,228.44
886.68,0,-0.033958,0.99942,12.582,228.47
887.18,0,-0.033974,0.99942,12.59,228.47
887.68,0,-0.033989,0.99942,12.598,228.47
888.19,0,-0.034002,0.99942,12.606,228.47
888.69,0,-0.034014,0.99942,12.614,228.47
889.19,0,-0.034025,0.99942,12.622,228.5
889.69,0,-0.034035,0.99942,12.63,228.5
890.19,0,-0.034044,0.99942,12.638,228.5
890.69,0,-0.034052,0.99942,12.646,228.5
891.19,0,-0.034058,0.99942,12.654,228.5
891.69,0,-0.034063,0.99942,12.662,228.5
892.19,0,-0.034068,0.99942,12.67,228.53
892.69,0,-0.034071,0.99942,12.678,228.53
893.19,0,-0.034072,0.99942,12.686,228.53
893.69,0,-0.034073,0.99942,12.694,228.53
894.19,0,-0.034073,0.99942,12.702,228.53
894.69,0,-0.034071,0.99942,12.71,228.56
895.19,0,-0.034068,0.99942,12.718,228.56
895.69,0,-0.034065,0.99942,12.726,228.56
896.19,0,-0.03406,0.99942,12.734,228.56
896.69,0,-0.034054,0.99942,12.742,228.56
897.19,0,-0.034046,0.99942,12.75,228.56
897.69,0,-0.034038,0.99942,12.758,228.59
898.19,0,-0.034028,0.99942,12.766,228.59
898.69,0,-0.034018,0.99942,12.774,228.59
899.19,0,-0.034006,0.99942,12.782,228.59
899.69,0,-0.033993,0.99942,12.79,228.59
900.19,0,-0.03398,0.99942,12.798,228.62
900.69,0,-0.033965,0.99942,12.806,228.62
901.19,0,-0.033949,0.99942,12.814,228.62
901.69,0,-0.033932,0.99942,12.822,228.62
902.19,0,-0.033913,0.99942,12.83,228.62
902.69,0,-0.033894,0.99943,12.838,228.65
903.19,0,-0.033874,0.99943,12.846,228.65
903.69,0,-0.033853,0.99943,12.854,228.65
904.19,0,-0.03383,0.99943,12.862,228.65
904.69,0,-0.033807,0.99943,12.87,228.68
905.19,0,-0.033783,0.99943,12.878,228.68
905.69,0,-0.033757,0.99943,12.886,228.68
906.19,0,-0.033731,0.99943,12.894,228.68
906.69,0,-0.033704,0.99943,12.902,228.71
907.19,0,-0.033676,0.99943,12.91,228.71
907.69,0,-0.033647,0.99943,12.918,228.71
908.19,0,-0.033617,0.99943,12.926,228.71
908.69,0,-0.033586,0.99944,12.934,228.74
909.19,0,-0.033554,0.99944,12.942,228.74
909.69,0,-0.033521,0.99944,12.95,228.74
910.19,0,-0.033488,0.99944,12.958,228.74
910.69,0,-0.033454,0.99944,12.966,228.77
911.19,0,-0.033418,0.99944,12.974,228.77
911.69,0,-0.033382,0.99944,12.982,228.77
912.19,0,-0.033345,0.99944,12.99,228.8
912.69,0,-0.033308,0.99945,12.998,228.8
913.19,0,-0.033269,0.99945,13.006,228.8
913.69,0,-0.03323,0.99945,13.014,228.83
914.19,0,-0.03319,0.99945,13.022,228.83
914.69,0,-0.03315,0.99945,13.03,228.86
915.19,0,-0.033109,0.99945,13.038,228.86
915.69,0,-0.033067,0.99945,13.046,228.86
916.19,0,-0.033024,0.99945,13.054,228.89
916.69,0,-0.032981,0.99946,13.061,228.89
917.19,0,-0.032937,0.99946,13.069,228.92
917.69,0,-0.032893,0.99946,13.077,228.92
918.19,0,-0.032848,0.99946,13.085,228.95
918.69,0,-0.032802,0.99946,13.093,228.95
919.19,0,-0.032756,0.99946,13.101,228.95
919.69,0,-0.032709,0.99946,13.109,228.98
920.19,0,-0.032662,0.99947,13.117,228.98
920.69,0,-0.032615,0.99947,13.125,229.01
921.19,0,-0.032567,0.99947,13.133,229.01
921.69,0,-0.032518,0.99947,13.141,229.04
922.19,0,-0.032469,0.99947,13.149,229.04
922.69,0,-0.03242,0.99947,13.157,229.07
923.19,0,-0.03237,0.99948,13.165,229.1
923.69,0,-0.03232,0.99948,13.173,229.1
924.19,0,-0.03227,0.99948,13.181,229.13
924.69,0,-0.032219,0.99948,13.189,229.13
925.19,0,-0.032169,0.99948,13.197,229.16
925.69,0,-0.032117,0.99948,13.205,229.19
926.19,0,-0.032066,0.99949,13.213,229.19
926.69,0,-0.032015,0.99949,13.221,229.22
927.19,0,-0.031963,0.99949,13.229,229.22
927.69,0,-0.031911,0.99949,13.237,229.25
928.19,0,-0.031859,0.99949,13.245,229.28
928.69,0,-0.031807,0.99949,13.253,229.28
929.19,0,-0.031754,0.9995,13.261,229.31
929.69,0,-0.031702,0.9995,13.269,229.34
930.19,0,-0.031649,0.9995,13.277,229.37
930.69,0,-0.031597,0.9995,13.285,229.37
931.19,0,-0.031545,0.9995,13.293,229.4
931.69,0,-0.031492,0.9995,13.301,229.43
932.19,0,-0.03144,0.99951,13.309,229.46
932.69,0,-0.031388,0.99951,13.317,229.46
933.19,0,-0.031335,0.99951,13.325,229.49
933.69,0,-0.031283,0.99951,13.333,229.52
934.19,0,-0.031231,0.99951,13.341,229.55
934.69,0,-0.03118,0.99951,13.349,229.58
935.19,0,-0.031128,0.99952,13.357,229.58
935.69,0,-0.031077,0.99952,13.365,229.61
936.2,0,-0.031025,0.99952,13.373,229.64
936.7,0,-0.030974,0.99952,13.381,229.67
937.2,0,-0.030924,0.99952,13.389,229.7
937.7,0,-0.030873,0.99952,13.398,229.73
938.2,0,-0.030823,0.99952,13.406,229.76
938.7,0,-0.030773,0.99953,13.414,229.79
939.2,0,-0.030724,0.99953,13.422,229.82
939.7,0,-0.030675,0.99953,13.43,229.85
940.2,0,-0.030626,0.99953,13.438,229.88
940.7,0,-0.030578,0.99953,13.446,229.91
941.2,0,-0.03053,0.99953,13.454,229.94
941.7,0,-0.030483,0.99954,13.462,229.97
942.2,0,-0.030436,0.99954,13.47,230
942.7,0,-0.030389,0.99954,13.478,230.03
943.2,0,-0.030343,0.99954,13.486,230.06
943.7,0,-0.030298,0.99954,13.494,230.09
944.2,0,-0.030253,0.99954,13.502,230.12
944.7,0,-0.030209,0.99954,13.51,230.15
945.2,0,-0.030165,0.99954,13.518,230.17
945.7,0,-0.030122,0.99955,13.526,230.2
946.2,0,-0.030079,0.99955,13.534,230.23
946.7,0,-0.030038,0.99955,13.542,230.26
947.2,0,-0.029996,0.99955,13.55,230.29
947.7,0,-0.029956,0.99955,13.558,230.32
948.2,0,-0.029916,0.99955,13.566,230.38
948.7,0,-0.029877,0.99955,13.574,230.41
949.2,0,-0.029838,0.99955,13.582,230.44
949.7,0,-0.029801,0.99956,13.59,230.47
950.2,0,-0.029764,0.99956,13.598,230.5
950.7,0,-0.029728,0.99956,13.606,230.53
951.2,0,-0.029692,0.99956,13.614,230.59
951.7,0,-0.029658,0.99956,13.622,230.62
952.2,0,-0.029624,0.99956,13.63,230.65
952.7,0,-0.029591,0.99956,13.638,230.68
953.2,0,-0.029559,0.99956,13.646,230.71
953.7,0,-0.029528,0.99956,13.654,230.77
954.2,0,-0.029497,0.99956,13.662,230.8
954.7,0,-0.029468,0.99957,13.67,230.83
955.2,0,-0.029439,0.99957,13.678,230.86
955.7,0,-0.029411,0.99957,13.686,230.92
956.2,0,-0.029384,0.99957,13.694,230.95
956.7,0,-0.029358,0.99957,13.702,230.98
957.2,0,-0.029333,0.99957,13.71,231.04
957.7,0,-0.029309,0.99957,13.718,231.07
958.2,0,-0.029286,0.99957,13.727,231.1
958.7,0,-0.029264,0.99957,13.735,231.13
959.2,0,-0.029242,0.99957,13.743,231.19
959.7,0,-0.029222,0.99957,13.751,231.22
960.2,0,-0.029202,0.99957,13.759,231.25
960.7,0,-0.029184,0.99957,13.767,231.31
961.2,0,-0.029166,0.99957,13.775,231.34
961.7,0,-0.02915,0.99958,13.783,231.37
962.2,0,-0.029134,0.99958,13.791,231.43
962.7,0,-0.02912,0.99958,13.799,231.46
963.2,0,-0.029106,0.99958,13.807,231.52
963.7,0,-0.029094,0.99958,13.815,231.55
964.2,0,-0.029083,0.99958,13.823,231.58
964.7,0,-0.029072,0.99958,13.831,231.64
965.2,0,-0.029061,0.99958,13.839,231.67
965.7,0,-0.02905,0.99958,13.847,231.7
966.2,0,-0.029039,0.99958,13.855,231.76
966.7,0,-0.029027,0.99958,13.863,231.79
967.2,0,-0.029014,0.99958,13.872,231.85
967.7,0,-0.029002,0.99958,13.88,231.88
968.2,0,-0.028989,0.99958,13.888,231.91
968.7,0,-0.028976,0.99958,13.896,231.97
969.2,0,-0.028962,0.99958,13.904,232
969.7,0,-0.028948,0.99958,13.912,232.03
970.2,0,-0.028934,0.99958,13.92,232.09
970.7,0,-0.02892,0.99958,13.929,232.12
971.2,0,-0.028905,0.99958,13.937,232.18
971.7,0,-0.02889,0.99958,13.945,232.21
972.2,0,-0.028874,0.99958,13.953,232.27
972.7,0,-0.028858,0.99958,13.962,232.3
973.2,0,-0.028842,0.99958,13.97,232.33
973.7,0,-0.028826,0.99958,13.978,232.39
974.2,0,-0.028809,0.99958,13.986,232.42
974.7,0,-0.028792,0.99959,13.995,232.48
975.2,0,-0.028775,0.99959,14.003,232.51
975.7,0,-0.028758,0.99959,14.011,232.57
976.2,0,-0.02874,0.99959,14.02,232.6
976.7,0,-0.028722,0.99959,14.028,232.66
977.2,0,-0.028704,0.99959,14.036,232.69
977.7,0,-0.028685,0.99959,14.045,232.75
978.2,0,-0.028666,0.99959,14.053,232.78
978.7,0,-0.028647,0.99959,14.061,232.84
979.2,0,-0.028628,0.99959,14.07,232.87
979.7,0,-0.028608,0.99959,14.078,232.93
980.2,0,-0.028589,0.99959,14.087,232.96
980.7,0,-0.028569,0.99959,14.095,233.02
981.2,0,-0.028549,0.99959,14.103,233.05
981.7,0,-0.028528,0.99959,14.112,233.11
982.2,0,-0.028508,0.99959,14.12,233.13
982.7,0,-0.028487,0.99959,14.129,233.19
983.2,0,-0.028466,0.99959,14.137,233.22
983.7,0,-0.028445,0.9996,14.146,233.28
984.21,0,-0.028424,0.9996,14.154,233.31
984.71,0,-0.028402,0.9996,14.163,233.37
985.21,0,-0.028381,0.9996,14.171,233.4
985.71,0,-0.028359,0.9996,14.18,233.46
986.21,0,-0.028337,0.9996,14.189,233.52
986.71,0,-0.028315,0.9996,14.197,233.55
987.21,0,-0.028293,0.9996,14.206,233.61
987.71,0,-0.02827,0.9996,14.214,233.64
988.21,0,-0.028248,0.9996,14.223,233.7
988.71,0,-0.028226,0.9996,14.232,233.76
989.21,0,-0.028203,0.9996,14.24,233.79
989.71,0,-0.02818,0.9996,14.249,233.85
990.21,0,-0.028157,0.9996,14.258,233.88
990.71,0,-0.028134,0.9996,14.266,233.94
991.21,0,-0.028111,0.9996,14.275,234
991.71,0,-0.028088,0.99961,14.284,234.03
992.21,0,-0.028065,0.99961,14.292,234.09
992.71,0,-0.028041,0.99961,14.301,234.15
993.21,0,-0.028018,0.99961,14.31,234.18
993.71,0,-0.027995,0.99961,14.319,234.24
994.21,0,-0.027971,0.99961,14.328,234.3
994.71,0,-0.027948,0.99961,14.336,234.33
995.21,0,-0.027924,0.99961,14.345,234.39
995.71,0,-0.027901,0.99961,14.354,234.45
996.21,0,-0.027877,0.99961,14.363,234.48
996.71,0,-0.027854,0.99961,14.372,234.54
997.21,0,-0.02783,0.99961,14.381,234.6
997.71,0,-0.027807,0.99961,14.389,234.66
998.21,0,-0.027783,0.99961,14.398,234.69
998.71,0,-0.02776,0.99961,14.407,234.75
999.21,0,-0.027736,0.99962,14.416,234.81
999.71,0,-0.027713,0.99962,14.425,234.87
1000.2,0,-0.027689,0.99962,14.434,234.9
1000.7,0,-0.027666,0.99962,14.443,234.96
1001.2,0,-0.027643,0.99962,14.452,235.02
1001.7,0,-0.02762,0.99962,14.461,235.08
1002.2,0,-0.027596,0.99962,14.47,235.14
1002.7,0,-0.027573,0.99962,14.479,235.17
1003.2,0,-0.02755,0.99962,14.488,235.23
1003.7,0,-0.027527,0.99962,14.497,235.29
1004.2,0,-0.027505,0.99962,14.506,235.35
1004.7,0,-0.027482,0.99962,14.515,235.41
1005.2,0,-0.027459,0.99962,14.524,235.44
1005.7,0,-0.027437,0.99962,14.533,235.5
1006.2,0,-0.027414,0.99962,14.543,235.56
1006.7,0,-0.027392,0.99962,14.552,235.62
1007.2,0,-0.02737,0.99963,14.561,235.68
1007.7,0,-0.027348,0.99963,14.57,235.74
1008.2,0,-0.027326,0.99963,14.579,235.8
1008.7,0,-0.027304,0.99963,14.588,235.83
1009.2,0,-0.027283,0.99963,14.598,235.89
1009.7,0,-0.027261,0.99963,14.607,235.95
1010.2,0,-0.02724,0.99963,14.616,236.01
1010.7,0,-0.027219,0.99963,14.625,236.07
1011.2,0,-0.027198,0.99963,14.635,236.13
1011.7,0,-0.027177,0.99963,14.644,236.18
1012.2,0,-0.027156,0.99963,14.653,236.24
1012.7,0,-0.027136,0.99963,14.662,236.3
1013.2,0,-0.027116,0.99963,14.672,236.36
1013.7,0,-0.027096,0.99963,14.681,236.42
1014.2,0,-0.027076,0.99963,14.691,236.48
1014.7,0,-0.027057,0.99963,14.7,236.51
1015.2,0,-0.027037,0.99963,14.709,236.57
1015.7,0,-0.027018,0.99963,14.719,236.63
1016.2,0,-0.026999,0.99964,14.728,236.69
1016.7,0,-0.026981,0.99964,14.738,236.75
1017.2,0,-0.026962,0.99964,14.747,236.81
1017.7,0,-0.026944,0.99964,14.757,236.87
1018.2,0,-0.026926,0.99964,14.766,236.93
1018.7,0,-0.026908,0.99964,14.776,236.99
1019.2,0,-0.026891,0.99964,14.785,237.05
1019.7,0,-0.026873,0.99964,14.795,237.11
1020.2,0,-0.026856,0.99964,14.804,237.17
1020.7,0,-0.02684,0.99964,14.814,237.23
1021.2,0,-0.026823,0.99964,14.823,237.29
1021.7,0,-0.026807,0.99964,14.833,237.35
1022.2,0,-0.026791,0.99964,14.842,237.41
1022.7,0,-0.026775,0.99964,14.852,237.5
1023.2,0,-0.02676,0.99964,14.862,237.56
1023.7,0,-0.026745,0.99964,14.871,237.62
1024.2,0,-0.02673,0.99964,14.881,237.68
1024.7,0,-0.026715,0.99964,14.891,237.74
1025.2,0,-0.026701,0.99964,14.901,237.8
1025.7,0,-0.026687,0.99964,14.91,237.86
1026.2,0,-0.026673,0.99964,14.92,237.92
1026.7,0,-0.026659,0.99964,14.93,237.98
1027.2,0,-0.026646,0.99964,14.94,238.04
1027.7,0,-0.026633,0.99965,14.949,238.1
1028.2,0,-0.026621,0.99965,14.959,238.16
1028.7,0,-0.026609,0.99965,14.969,238.22
1029.2,0,-0.026597,0.99965,14.979,238.31
1029.7,0,-0.026585,0.99965,14.989,238.37
1030.2,0,-0.026573,0.99965,14.999,238.43
1030.7,0,-0.026562,0.99965,15.009,238.49
1031.2,0,-0.026551,0.99965,15.018,238.55
1031.7,0,-0.026541,0.99965,15.028,238.61
1032.2,0,-0.026531,0.99965,15.038,238.67
1032.7,0,-0.026521,0.99965,15.048,238.76
1033.2,0,-0.026511,0.99965,15.058,238.82
1033.7,0,-0.026502,0.99965,15.068,238.88
1034.2,0,-0.026493,0.99965,15.078,238.94
1034.7,0,-0.026484,0.99965,15.088,239
1035.2,0,-0.026475,0.99965,15.098,239.06
1035.7,0,-0.026467,0.99965,15.109,239.12
1036.2,0,-0.026459,0.99965,15.119,239.2
1036.7,0,-0.026452,0.99965,15.129,239.26
1037.2,0,-0.026444,0.99965,15.139,239.32
1037.7,0,-0.026437,0.99965,15.149,239.38
1038.2,0,-0.026431,0.99965,15.159,239.44
1038.7,0,-0.026424,0.99965,15.169,239.5
1039.2,0,-0.026418,0.99965,15.18,239.59
1039.7,0,-0.026413,0.99965,15.19,239.65
1040.2,0,-0.026407,0.99965,15.2,239.71
1040.7,0,-0.026402,0.99965,15.21,239.77
1041.2,0,-0.026397,0.99965,15.221,239.83
1041.7,0,-0.026392,0.99965,15.231,239.92
1042.2,0,-0.026388,0.99965,15.241,239.98
1042.7,0,-0.026383,0.99965,15.251,240.04
1043.2,0,-0.02638,0.99965,15.262,240.1
1043.7,0,-0.026376,0.99965,15.272,240.16
1044.2,0,-0.026373,0.99965,15.283,240.25
1044.7,0,-0.02637,0.99965,15.293,240.31
1045.2,0,-0.026367,0.99965,15.303,240.37
1045.7,0,-0.026365,0.99965,15.314,240.43
1046.2,0,-0.026362,0.99965,15.324,240.52
1046.7,0,-0.026361,0.99965,15.335,240.58
1047.2,0,-0.026359,0.99965,15.345,240.64
1047.7,0,-0.026357,0.99965,15.356,240.7
1048.2,0,-0.026356,0.99965,15.366,240.76
1048.7,0,-0.026355,0.99965,15.377,240.85
1049.2,0,-0.026355,0.99965,15.387,240.91
1049.7,0,-0.026354,0.99965,15.398,240.97
1050.2,0,-0.026354,0.99965,15.409,241.03
1050.7,0,-0.026354,0.99965,15.419,241.12
1051.2,0,-0.026354,0.99965,15.43,241.18
1051.7,0,-0.026355,0.99965,15.441,241.24
1052.2,0,-0.026355,0.99965,15.451,241.3
1052.7,0,-0.026356,0.99965,15.462,241.39
1053.2,0,-0.026357,0.99965,15.473,241.45
1053.7,0,-0.026359,0.99965,15.484,241.51
1054.2,0,-0.02636,0.99965,15.494,241.57
1054.7,0,-0.026362,0.99965,15.505,241.66
1055.2,0,-0.026364,0.99965,15.516,241.72
1055.7,0,-0.026366,0.99965,15.527,241.78
1056.2,0,-0.026368,0.99965,15.538,241.84
1056.7,0,-0.026371,0.99965,15.549,241.93
1057.2,0,-0.026373,0.99965,15.559,241.99
1057.7,0,-0.026376,0.99965,15.57,242.05
1058.2,0,-0.026379,0.99965,15.581,242.1
1058.7,0,-0.026382,0.99965,15.592,242.19
1059.2,0,-0.026386,0.99965,15.603,242.25
1059.7,0,-0.026389,0.99965,15.614,242.31
1060.2,0,-0.026393,0.99965,15.625,242.37
1060.7,0,-0.026397,0.99965,15.636,242.46
1061.2,0,-0.0264,0.99965,15.647,242.52
1061.7,0,-0.026405,0.99965,15.658,242.58
1062.2,0,-0.026409,0.99965,15.67,242.64
1062.7,0,-0.026413,0.99965,15.681,242.73
1063.2,0,-0.026417,0.99965,15.692,242.79
1063.7,0,-0.026422,0.99965,15.703,242.85
1064.2,0,-0.026427,0.99965,15.714,242.94
1064.7,0,-0.026431,0.99965,15.725,243
1065.2,0,-0.026436,0.99965,15.737,243.06
1065.7,0,-0.026441,0.99965,15.748,243.12
1066.2,0,-0.026446,0.99965,15.759,243.21
1066.7,0,-0.026451,0.99965,15.771,243.27
1067.2,0,-0.026456,0.99965,15.782,243.33
1067.7,0,-0.026462,0.99965,15.793,243.39
1068.2,0,-0.026467,0.99965,15.805,243.48
1068.7,0,-0.026472,0.99965,15.816,243.54
1069.2,0,-0.026478,0.99965,15.827,243.6
1069.7,0,-0.026483,0.99965,15.839,243.66
1070.2,0,-0.026489,0.99965,15.85,243.75
1070.7,0,-0.026494,0.99965,15.862,243.81
1071.2,0,-0.0265,0.99965,15.873,243.87
1071.7,0,-0.026505,0.99965,15.885,243.96
1072.2,0,-0.026511,0.99965,15.896,244.02
1072.7,0,-0.026517,0.99965,15.908,244.08
1073.2,0,-0.026522,0.99965,15.92,244.14
1073.7,0,-0.026528,0.99965,15.931,244.23
1074.2,0,-0.026533,0.99965,15.943,244.29
1074.7,0,-0.026539,0.99965,15.954,244.35
1075.2,0,-0.026544,0.99965,15.966,244.41
1075.7,0,-0.02655,0.99965,15.978,244.5
1076.2,0,-0.026556,0.99965,15.99,244.56
1076.7,0,-0.026561,0.99965,16.001,244.62
1077.2,0,-0.026567,0.99965,16.013,244.68
1077.7,0,-0.026572,0.99965,16.025,244.77
1078.2,0,-0.026577,0.99965,16.037,244.83
1078.7,0,-0.026583,0.99965,16.049,244.89
1079.2,0,-0.026588,0.99965,16.061,244.98
1079.7,0,-0.026593,0.99965,16.072,245.04
1080.2,0,-0.026598,0.99965,16.084,245.1
1080.7,0,-0.026603,0.99965,16.096,245.15
1081.2,0,-0.026608,0.99965,16.108,245.24
1081.7,0,-0.026613,0.99965,16.12,245.3
1082.2,0,-0.026618,0.99965,16.132,245.36
1082.7,0,-0.026623,0.99965,16.144,245.42
1083.2,0,-0.026627,0.99965,16.157,245.51
1083.7,0,-0.026631,0.99965,16.169,245.57
1084.2,0,-0.026636,0.99965,16.181,245.63
1084.7,0,-0.02664,0.99965,16.193,245.72
1085.2,0,-0.026644,0.99964,16.205,245.78
1085.7,0,-0.026648,0.99964,16.217,245.84
1086.2,0,-0.026652,0.99964,16.23,245.9
1086.7,0,-0.026656,0.99964,16.242,245.99
1087.2,0,-0.026659,0.99964,16.254,246.05
1087.7,0,-0.026662,0.99964,16.266,246.11
1088.2,0,-0.026665,0.99964,16.279,246.17
1088.7,0,-0.026669,0.99964,16.291,246.26
1089.2,0,-0.026671,0.99964,16.303,246.32
1089.7,0,-0.026674,0.99964,16.316,246.38
1090.2,0,-0.026677,0.99964,16.328,246.47
1090.7,0,-0.026679,0.99964,16.341,246.53
1091.2,0,-0.026681,0.99964,16.353,246.59
1091.7,0,-0.026683,0.99964,16.366,246.65
1092.2,0,-0.026685,0.99964,16.378,246.74
1092.7,0,-0.026686,0.99964,16.391,246.8
1093.2,0,-0.026688,0.99964,16.404,246.86
1093.7,0,-0.026689,0.99964,16.416,246.95
1094.2,0,-0.02669,0.99964,16.429,247.01
1094.7,0,-0.02669,0.99964,16.441,247.07
1095.2,0,-0.026691,0.99964,16.454,247.16
1095.7,0,-0.026691,0.99964,16.467,247.22
1096.2,0,-0.026691,0.99964,16.48,247.28
1096.7,0,-0.026691,0.99964,16.492,247.34
1097.2,0,-0.02669,0.99964,16.505,247.43
1097.7,0,-0.02669,0.99964,16.518,247.49
1098.2,0,-0.026689,0.99964,16.531,247.55
1098.7,0,-0.026687,0.99964,16.544,247.64
1099.2,0,-0.026686,0.99964,16.557,247.7
1099.7,0,-0.026684,0.99964,16.57,247.76
1100.2,0,-0.026682,0.99964,16.583,247.85
1100.7,0,-0.02668,0.99964,16.596,247.91
1101.2,0,-0.026678,0.99964,16.609,247.97
1101.7,0,-0.026675,0.99964,16.622,248.06
1102.2,0,-0.026672,0.99964,16.635,248.11
1102.7,0,-0.026669,0.99964,16.648,248.17
1103.2,0,-0.026665,0.99964,16.661,248.26
1103.7,0,-0.026661,0.99964,16.675,248.32
1104.2,0,-0.026657,0.99964,16.688,248.38
1104.7,0,-0.026653,0.99964,16.701,248.47
1105.2,0,-0.026648,0.99964,16.714,248.53
1105.7,0,-0.026643,0.99965,16.728,248.59
1106.2,0,-0.026638,0.99965,16.741,248.68
1106.7,0,-0.026632,0.99965,16.754,248.74
1107.2,0,-0.026626,0.99965,16.768,248.8
1107.7,0,-0.02662,0.99965,16.781,248.89
1108.2,0,-0.026613,0.99965,16.795,248.95
1108.7,0,-0.026607,0.99965,16.808,249.01
1109.2,0,-0.0266,0.99965,16.822,249.1
1109.7,0,-0.026592,0.99965,16.835,249.16
1110.2,0,-0.026584,0.99965,16.849,249.22
1110.7,0,-0.026576,0.99965,16.863,249.31
1111.2,0,-0.026568,0.99965,16.876,249.37
1111.7,0,-0.026559,0.99965,16.89,249.46
1112.2,0,-0.02655,0.99965,16.904,249.52
1112.7,0,-0.026541,0.99965,16.917,249.58
1113.2,0,-0.026531,0.99965,16.931,249.67
1113.7,0,-0.026522,0.99965,16.945,249.73
1114.2,0,-0.026511,0.99965,16.959,249.82
1114.7,0,-0.026501,0.99965,16.973,249.88
1115.2,0,-0.02649,0.99965,16.987,249.97
1115.7,0,-0.026479,0.99965,17.001,250.03
1116.2,0,-0.026467,0.99965,17.014,250.09
1116.7,0,-0.026455,0.99965,17.029,250.18
1117.2,0,-0.026443,0.99965,17.043,250.24
1117.7,0,-0.026431,0.99965,17.057,250.33
1118.2,0,-0.026418,0.99965,17.071,250.39
1118.7,0,-0.026405,0.99965,17.085,250.48
1119.2,0,-0.026391,0.99965,17.099,250.54
1119.7,0,-0.026378,0.99965,17.113,250.63
1120.2,0,-0.026363,0.99965,17.128,250.69
1120.7,0,-0.026349,0.99965,17.142,250.78
1121.2,0,-0.026334,0.99965,17.156,250.84
1121.7,0,-0.026319,0.99965,17.171,250.93
